CPNT_ID,CPNT_TYP_ID,REV_DTE,DMN_ID,NOTACTIVE,CPNT_TITLE,DEL_MTH_ID,SUBJ_AREA_1,SUBJ_AREA_2,SUBJ_AREA_3,CONTACT,CPNT_DESC,COMMENTS,CMPL_STAT_ID,CPNT_LEN,AUTO_FILL_ENRL,ENRL_THRESHOLD_DAYS,SCHEDULE_CAN_OVERRIDE_PRICE,RTYP_ID,CPNT_SRC_ID,SAFETY_REL,CREATE_DTE,INIT_NUMBER,INIT_PERIOD_TYPE_ID,INIT_BASIS_TYPE_ID,RETRNG_NUMBER,RETRNG_PERIOD_TYPE_ID,RETRNG_BASIS_TYPE_ID,REV_NUM,REVISER,APPRVR,APPRVD,APPRVL_DTE,MIN_ENRL,MAX_ENRL,PREP_LEN,DEFAULT_PUB_PRICE,LES_PLAN,CREDIT_HRS,CPE_HRS,CONTACT_HRS,STUD_MATS,INST_MATS,CPNT_GOALS,TGT_AUDNC,GRADE_OPT,CHGBCK_METHOD,SHOW_IN_CATALOG,COL_NUM1_VAL,COL_NUM2_VAL,COL_NUM3_VAL,COL_NUM4_VAL,COL_NUM5_VAL,PRICE_CURRENCY_CODE,LEVEL1_SURVEY,LEVEL3_SURVEY,CATALOG_1,CATALOG_2,CATALOG_3,APP_ID,BUILD_USER,BUILD_COMPANY,BUILD_LOC,BUILD_DATE,DEVELOPER_TOOL,CONTENT_ONLINE,LAUNCH_TYPE,PRIMARY_PARAM,OFFLINE_PRIMARY_PARAM,SECONDARY_PARAMS,AICC_SUPPORT,ENABLE_CROSSDOMAIN,ITEM_ONLINE,ITEM_ONLINE_ONLY,REVIEWABLE,DAYS_TO_EXPIRATION,FAIL_STAT_ID,AICC_MAX_NORMAL,MODULE_NAME,MASTERY_SCORE,REMOVE_CPNT_MODULE_FLAG,ESIG_ENABLED,INCLUDE_IN_GOVT_REPORTING,TRAINING_TYPE,LGL_ENTITY_2483_ID,ENABLE_RATING,INCLUDE_PREV_REV_RATING,MODULE_TYPE,CONTENT_WRAPPER_TYPE,EXAM_REVIEW_OPTION,NODE_LEVEL,NODE_NO,OFFLINE_ACCESSIBLE,APP_DMN_ID,APP_DESCRIPTION,APP_NOTACTIVE,APP_TITLE,AUTO_COMPETENCY,THUMBNAIL_URI,FAILURE_ACTION,REPEAT_COUNT,OFFLINE_FILE_PATH,SELF_ENRL,ENABLE_ORDER,APPROVAL_REQD,TAP_DEF_ID,SELF_RECORD_LRNGEVT,SUB_RECORD_LRNGEVT,USE_AICC_WRAPPER,HTML_CPNT_DESC,TRIGGER_CPNT_PASS,TRIGGER_CPNT_FAIL,PARENT_MODULE_NAME,FORCE_ORDER,LOCALE,USER_CAN_WAITLIST,SUPER_ENRL,WITHDRAW_TAP_DEF_ID,WITHDRAW_APPROVAL_REQ,LAUNCH_IN_A_NEW_BWSR_WINDOW,PRODUCTION_READY,SCHED_CAN_OVERRIDE_CAN_POLICY,CANCEL_POLICY_ID,SKIP_CONTENT_STRUCTURE_PAGE!##!
course-3851,ONLINE,,AHOLD,N,Supervised Learning in R: Regression,,,,,,"From a machine learning perspective, regression is the task of predicting numerical outcomes from various inputs. In this course, you'll learn about different regression models, how to train these models in R, how to evaluate the models you train and use them to make predictions.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/supervised-learning-in-r-regression,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Supervised Learning in R: Regression,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-3805,ONLINE,,AHOLD,N,Case Studies: Building Web Applications with Shiny in R,,,,,,"After learning the basics of using Shiny to build web applications, this course takes you to the next level by putting your newly acquired skills into practice. You'll get experience developing fun and realistic Shiny apps for different common use cases, such as using Shiny to explore a dataset, generate a customized plot, and even create a word cloud. With all this practice and new knowledge, you will be well-equipped to develop Shiny apps for your own use.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/case-studies-building-web-applications-with-shiny-in-r,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Case Studies: Building Web Applications with Shiny in R,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-3766,ONLINE,,AHOLD,N,Equity Valuation in R,,,,,,"How do we know when a stock is cheap or expensive? To do this, we need to compare the stock's price with its value. The price of the stock can be obtained by looking at various public sources, such as Yahoo Finance or Google Finance. The value of the stock though is much harder to identify. Every investor has to form his or her valuation of the stock. In this course, you will learn the fundamentals of valuing stocks using present value approaches, such as free cash flow to equity and dividend discount models, and valuation multiples. By the end of this course, you will be able to build your own valuation models.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/equity-valuation-in-r,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Equity Valuation in R,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-3679,ONLINE,,AHOLD,N,Extreme Gradient Boosting with XGBoost,,,,,,"Do you know the basics of supervised learning and want to use state-of-the-art models on real-world datasets? Gradient boosting is currently one of the most popular techniques for efficient modeling of tabular datasets of all sizes. XGboost is a very fast, scalable implementation of gradient boosting, with models using XGBoost regularly winning online data science competitions and being used at scale across different industries. In this course, you'll learn how to use this powerful library alongside pandas and scikit-learn to build and tune supervised learning models. You'll work with real-world datasets to solve classification and regression problems.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/extreme-gradient-boosting-with-xgboost,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Extreme Gradient Boosting with XGBoost,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-3631,ONLINE,,AHOLD,N,Building Chatbots in Python,,,,,,"Messaging and voice-controlled devices are the next big platforms, and conversational computing has a big role to play in creating engaging augmented and virtual reality experiences. This course will get you started on the path toward building such applications. There are a number of unique challenges to building these kinds of programs, like how do I turn human language into instructions for machines? In this course, you'll tackle this first with rule-based systems and then with machine learning. Some chat systems are designed to be useful, while others are just good fun. You will build one of each and put everything together to make a helpful, friendly chatbot. Once you complete the course, you’ll also learn how to  <a href=""https://www.datacamp.com/community/tutorials/facebook-chatbot-python-deploy"" target=""_blank"">connect your chatbot to Facebook Messenger!</a>",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/building-chatbots-in-python,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Building Chatbots in Python,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-3629,ONLINE,,AHOLD,N,Introduction to Natural Language Processing in Python,,,,,,"In this course, you'll learn natural language processing (NLP) basics, such as how to identify and separate words, how to extract topics in a text, and how to build your own fake news classifier. You'll also learn how to use basic libraries such as NLTK, alongside libraries which utilize deep learning to solve common NLP problems. This course will give you the foundation to process and parse text as you move forward in your Python learning.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/introduction-to-natural-language-processing-in-python,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Introduction to Natural Language Processing in Python,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-3623,ONLINE,,AHOLD,N,Inference for Linear Regression in R,,,,,,"Previously, you learned the fundamentals of both statistical inference and linear models; now, the next step is to put them together.  This course gives you a chance to think about how different samples can produce different linear models, where your goal is to understand the underlying population model. From the estimated linear model, you will learn how to create interval estimates for the effect size as well as how to determine if the effect is significant. Prediction intervals for the response variable will be contrasted with estimates of the average response. Throughout the course, you'll gain more practice with the dplyr and ggplot2 packages, and you will learn about the broom package for tidying models; all three packages are invaluable in data science.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/inference-for-linear-regression-in-r,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Inference for Linear Regression in R,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-3575,ONLINE,,AHOLD,N,Multiple and Logistic Regression in R,,,,,,"In this course you'll take your skills with simple linear regression to the next level. By learning multiple and logistic regression techniques you will gain the skills to model and predict both numeric and categorical outcomes using multiple input variables. You'll also learn how to fit, visualize, and interpret these models. Then you'll apply your skills to learn about Italian restaurants in New York City!",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/multiple-and-logistic-regression-in-r,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Multiple and Logistic Regression in R,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-3556,ONLINE,,AHOLD,N,Intermediate Network Analysis in Python,,,,,,"Have you taken DataCamp's Introduction to Network Analysis in Python course and are yearning to learn more sophisticated techniques to analyze your networks, whether they be social, transportation, or biological? Then this is the course for you! Herein, you'll build on your knowledge and skills to tackle more advanced problems in network analytics! You'll gain the conceptual and practical skills to analyze evolving time series of networks, learn about bipartite graphs, and how to use bipartite graphs in product recommendation systems. You'll also learn about graph projections, why they're so useful in Data Science, and figure out the best ways to store and load graph data from files. You'll consolidate all of this knowledge in a final chapter case study, in which you'll analyze a forum dataset and come out of this course a Pythonista Network Analyst ninja!",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/intermediate-network-analysis-in-python,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Intermediate Network Analysis in Python,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-3423,ONLINE,,AHOLD,N,Data Types for Data Science in Python,,,,,,"Have you got your basic Python programming chops down for Data Science but are  yearning for more? Then this is the course for you. Herein, you'll consolidate and practice your knowledge of lists, dictionaries, tuples, sets, and date times. You'll see their relevance in working with lots of real data and how to leverage several of them in concert to solve multistep problems, including an extended case  study using Chicago metropolitan area transit data. You'll also learn how to use many of the objects in the Python Collections module, which will allow you to store and manipulate your data for a variety of Data Scientific purposes. After taking this course, you'll be ready to tackle many Data Science challenges Pythonically.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/data-types-for-data-science-in-python,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Data Types for Data Science in Python,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-3309,ONLINE,,AHOLD,N,Introduction to Spark with sparklyr in R,,,,,,"R is mostly optimized to help you write data analysis code quickly and readably. Apache Spark is designed to analyze huge datasets quickly. The <code>sparklyr</code> package lets you write <code>dplyr</code> R code that runs on a Spark cluster, giving you the best of both worlds. This course teaches you how to manipulate Spark DataFrames using both the <code>dplyr</code> interface and the native interface to Spark, as well as trying machine learning techniques. Throughout the course, you'll explore the Million Song Dataset.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/introduction-to-spark-with-sparklyr-in-r,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Introduction to Spark with sparklyr in R,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-3094,ONLINE,,AHOLD,N,Data Visualization with lattice in R,,,,,,"Visualization is an essential component of interactive data analysis in R. Traditional (base) graphics is powerful, but limited in its ability to deal with multivariate data. Trellis graphics is the natural successor to traditional graphics, extending its simple philosophy to gracefully handle common multivariable data visualization tasks. This course introduces the lattice package, which implements Trellis graphics for R, and illustrates its basic use.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/data-visualization-with-lattice-in-r,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Data Visualization with lattice in R,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-3070,ONLINE,,AHOLD,N,Spatial Statistics in R,,,,,,"Everything happens somewhere, and increasingly the place where all these things happen is being recorded in a database. There is some truth behind the oft-repeated statement that 80% of data have a spatial component. So what can we do with this spatial data? Spatial statistics, of course! Location is an important explanatory variable in so many things - be it a disease outbreak, an animal's choice of habitat, a traffic collision, or a vein of gold in the mountains - that we would be wise to include it whenever possible. This course will start you on your journey of spatial data analysis. You'll learn what classes of statistical problems present themselves with spatial data, and the basic techniques of how to deal with them. You'll see how to look at a mess of dots on a map and bring out meaningful insights.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/spatial-statistics-in-r,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Spatial Statistics in R,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-3056,ONLINE,,AHOLD,N,Quantitative Risk Management in R,,,,,,"In Quantitative Risk Management (QRM), you will build models to understand the risks of financial portfolios. This is a vital task across the banking, insurance and asset management industries. The first step in the model building process is to collect data on the underlying risk factors that affect portfolio value and analyze their behavior. In this course, you will learn how to work with risk-factor return series, study the empirical properties or so-called ""stylized facts"" of these data - including their typical non-normality and volatility, and make estimates of value-at-risk for a portfolio.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/quantitative-risk-management-in-r,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Quantitative Risk Management in R,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-3026,ONLINE,,AHOLD,N,Working with Web Data in R,,,,,,"Most of the useful data in the world, from economic data to news content to geographic information, lives somewhere on the internet - and this course will teach you how to access it.

You'll explore how to work with APIs (computer-readable interfaces to websites), access data from Wikipedia and other sources, and build your own simple API client. For those occasions where APIs are not available, you'll find out how to use R to scrape information out of web pages. In the process you'll learn how to get data out of even the most stubborn website, and how to turn it into a format ready for further analysis. The packages you'll use and learn your way around are rvest, httr, xml2 and jsonlite, along with particular API client packages like WikipediR and pageviews.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/working-with-web-data-in-r,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Working with Web Data in R,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-3002,ONLINE,,AHOLD,N,Forecasting in R,,,,,,"Forecasting involves making predictions about the future. It is required in many situations: deciding whether to build another power generation plant in the next ten years requires forecasts of future demand; scheduling staff in a call centre next week requires forecasts of call volumes; stocking an inventory requires forecasts of stock requirements. Forecasts can be required several years in advance (for the case of capital investments), or only a few minutes beforehand (for telecommunication routing). Whatever the circumstances or time horizons involved, forecasting is an important aid to effective and efficient planning. This course provides an introduction to time series forecasting using R.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/forecasting-in-r,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Forecasting in R,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-2987,ONLINE,,AHOLD,N,Writing Efficient R Code,,,,,,"The beauty of R is that it is built for performing data analysis. The downside is that sometimes R can be slow, thereby obstructing our analysis. For this reason, it is essential to become familiar with the main techniques for speeding up your analysis, so you can reduce computational time and get insights as quickly as possible.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/writing-efficient-r-code,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Writing Efficient R Code,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-2922,ONLINE,,AHOLD,N,String Manipulation with stringr in R,,,,,,"Character strings can turn up in all stages of a data science project. You might have to clean messy string input before analysis, extract data that is embedded in text or automatically turn numeric results into a sentence to include in a report. Perhaps the strings themselves are the data of interest, and you need to detect and match patterns within them. This course will help you master these tasks by teaching you how to pull strings apart, put them back together and use stringr to detect, extract, match and split strings using regular expressions, a powerful way to express patterns.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/string-manipulation-with-stringr-in-r,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,String Manipulation with stringr in R,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
